player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,draft_status,yr_num,ht_inches,Playmaker_Usg,Scoring_Gravity,AST_to_USG,Elite_Recruit,Freshman_Star
Chris Horton,Austin Peay,OVC,34,84.1,113.4,27.2,59.4,60.77,16.5,23.8,9.6,17.2,175,285,0.614,233,392,0.594,0,0,0.0,5.5,2.2,72.7,3.88811,120.254,2.5,2016,27920,999.0,0.49486488,179.0,251.0,53.0,140.0,0.7131474103585658,0.37857142857142856,46.0,50.0,102.764,102.372,3.10445,266.284,4.42671,2.77322,1.65349,4.58472,34.1471,5.04548,-0.460754,4.8824,7.0588,11.9412,1.4118,1.3529,1.6765,18.8529,C,0,4.0,81.0,261.12,1370.6058300000002,0.35292820116907464,0,0
T.J. Shipes,Georgia St.,SB,28,65.1,102.4,12.1,58.6,56.74,7.0,17.5,1.4,17.7,24,52,0.462,65,111,0.586,0,0,0.0,4.3,1.7,46.8,0.372834,91.0845,4.7,2016,27932,32.4,0.19233254,54.0,85.0,12.0,27.0,0.6352941176470588,0.4444444444444444,13.0,13.0,97.5601,98.9304,2.71271,142.808,0.405269,-2.27383,2.6791,-0.539834,26.5,-2.22863,1.6888,1.5,3.75,5.25,0.1786,0.75,0.8571,5.5,PF/C,0,4.0,79.0,16.939999999999998,257.4,0.11569291794066607,0,0
Micah Mason,Duquesne,A10,32,86.2,121.3,21.9,60.2,62.78,0.7,8.1,24.7,14.7,75,89,0.843,85,156,0.545,116,274,0.423,0.2,1.5,20.7,4.63683,124.529,2.2,2016,27933,999.0,2.13232938,51.0,77.0,34.0,79.0,0.6623376623376623,0.43037974683544306,0.0,0.0,110.039,108.379,2.53965,190.102,3.81541,5.78532,-1.96991,4.66904,35.8438,5.5313,-0.862265,0.2188,2.9062,3.125,4.5312,0.9688,0.0625,18.5312,Scoring PG,0,4.0,74.0,540.93,383.59583999999995,1.1278023834528104,0,0
P.J. Boutte,The Citadel,SC,28,62.5,100.7,20.5,45.1,49.3,4.9,12.4,36.8,24.8,50,72,0.694,62,125,0.496,17,69,0.246,0.1,2.9,37.1,1.03882,98.5232,4.0,2016,27955,999.0,2.11998793,55.0,103.0,8.0,23.0,0.5339805825242718,0.34782608695652173,0.0,0.0,115.383,117.557,1.02395,142.213,-2.2392,0.133306,-2.37251,-3.06702,26.0,-0.621834,-2.44519,1.4286,2.8929,4.3214,5.6786,1.5357,0.0357,8.0357,Pure PG,0,4.0,69.0,754.4,298.12447000000003,1.795034388566411,0,0
Jordan Fouse,Green Bay,Horz,34,79.6,105.3,20.9,46.8,51.26,6.3,20.9,18.1,16.7,95,129,0.736,109,235,0.464,41,129,0.318,4.3,3.4,35.4,2.23012,107.133,3.8,2016,27958,999.0,1.54050076,64.0,118.0,45.0,118.0,0.5423728813559322,0.3813559322033898,5.0,7.0,98.0995,98.718,3.34254,278.316,5.55544,1.91891,3.63653,4.23755,32.2059,2.23943,1.99812,2.0588,6.2647,8.3235,3.3529,2.1176,1.4118,12.8235,Stretch 4,0,4.0,79.0,378.29,453.95189999999997,0.8659872733362041,0,0
Brandon Holcomb,Radford,BSth,29,52.3,97.1,17.6,57.5,57.94,7.8,18.9,7.9,28.2,32,56,0.571,73,127,0.575,0,0,0.0,5.3,1.8,44.1,0.373538,92.1063,4.9,2016,27959,999.0,0.50002789,50.0,76.0,23.0,51.0,0.6578947368421053,0.45098039215686275,16.0,17.0,103.066,105.118,1.72953,123.34,-0.4717,-2.66364,2.19194,-1.74204,21.4483,-2.66968,0.927635,1.5172,3.3793,4.8966,0.8966,0.6552,1.1034,6.1379,C,0,4.0,80.0,139.04000000000002,270.68139,0.4488381341969206,0,0
Raeford Worsham,Jackson St.,SWAC,34,78.1,104.3,23.8,51.5,53.9,9.4,16.7,15.1,17.3,116,196,0.592,165,309,0.534,3,20,0.15,2.6,3.3,59.6,1.98455,105.259,3.5,2016,27967,999.0,0.96054217,138.0,246.0,27.0,63.0,0.5609756097560976,0.42857142857142855,6.0,7.0,93.3395,98.9506,3.25455,225.942,2.80854,-0.0356241,2.84416,3.52382,31.8235,1.75519,1.76863,2.9706,4.6765,7.6471,2.1471,1.7647,0.7059,13.3824,Wing G,0,4.0,76.0,359.38,797.59104,0.634427124910718,0,0
Aaron Bacote,Old Dominion,CUSA,38,64.9,112.0,25.6,49.3,55.7,1.5,11.1,17.0,14.7,134,165,0.812,110,229,0.48,47,137,0.343,0.7,2.1,45.1,2.72005,117.152,3.5,2016,27981,999.0,1.3898622,62.0,108.0,48.0,121.0,0.5740740740740741,0.39669421487603307,0.0,0.0,100.443,99.8567,2.62412,154.561,1.64397,2.00282,-0.358848,3.63316,26.1316,2.59545,1.03771,0.3421,2.5263,2.8684,2.1579,0.8421,0.1579,13.0263,Combo G,0,4.0,76.0,435.20000000000005,587.48613,0.6640365610718331,0,0
Marcus Gilbert,Fairfield,MAAC,31,75.8,104.9,23.7,53.0,57.35,2.6,14.2,9.0,15.3,111,142,0.782,87,176,0.494,78,209,0.373,1.9,1.6,36.9,2.42689,108.642,2.8,2016,27995,999.0,0.67163281,70.0,125.0,17.0,51.0,0.56,0.3333333333333333,13.0,13.0,104.927,106.726,2.48807,191.644,0.0114408,1.07923,-1.06779,1.16771,32.9032,2.20247,-1.03476,0.7742,4.4516,5.2258,1.4516,0.9355,0.6129,16.7419,Wing G,0,4.0,78.0,213.29999999999998,617.77611,0.37973081304586304,0,0
Coleman Johnson,Fairfield,MAAC,29,32.2,102.3,11.3,41.8,45.0,9.3,16.9,7.9,15.8,12,18,0.667,28,66,0.424,0,1,0.0,8.7,1.3,26.9,0.091584,88.7481,6.8,2016,28002,999.0,1.42854183,6.0,17.0,22.0,49.0,0.35294117647058826,0.4489795918367347,1.0,1.0,100.673,102.108,1.37335,96.4851,1.51736,-2.88147,4.39882,-1.09672,14.931,-3.31751,2.22078,1.2414,2.4138,3.6552,0.6897,0.3448,1.2759,2.3448,PF/C,0,4.0,78.0,89.27000000000001,63.075120000000005,0.699053181134413,0,0
Staphon Blair,UCF,Amer,28,21.7,93.3,18.6,54.7,52.72,11.4,18.4,0.8,21.4,13,31,0.419,35,64,0.547,0,0,0.0,5.5,1.1,48.4,0.21244,93.5337,5.5,2016,28026,999.0,0.05552963,32.0,49.0,4.0,16.0,0.6530612244897959,0.25,5.0,6.0,100.209,99.0275,0.966882,54.9881,-4.70302,-4.73744,0.034419,-2.85754,9.3929,-3.35501,0.497472,0.9286,1.7143,2.6429,0.0357,0.1786,0.5357,2.9643,C,0,4.0,81.0,14.880000000000003,143.47212,0.04300844040642976,0,0
Retin Obasohan,Alabama,SEC,33,80.2,107.5,28.5,52.9,56.94,2.1,10.7,21.8,16.2,146,209,0.699,145,281,0.516,48,129,0.372,1.0,2.6,51.0,4.12357,123.989,3.1,2016,28048,999.0,1.0610109,85.0,132.0,60.0,149.0,0.6439393939393939,0.40268456375838924,5.0,5.0,102.207,96.7205,3.5897,185.745,5.12887,3.96548,1.16339,6.51843,32.3333,4.37694,2.14149,0.5758,3.2424,3.8182,2.6364,1.3636,0.303,17.5758,Combo G,0,4.0,74.0,621.3000000000001,896.3658,0.7648854426160485,0,0
Branford Jones,Long Beach St.,BW,32,39.4,88.2,16.9,40.6,44.16,3.9,11.0,15.6,21.5,23,33,0.697,32,78,0.41,13,49,0.265,0.0,2.3,26.0,0.0582947,87.9836,3.5,2016,28057,999.0,1.29411765,15.0,30.0,17.0,48.0,0.5,0.3541666666666667,0.0,0.0,104.877,102.641,1.4952,94.1771,-0.851416,-1.64844,0.797023,-1.33282,16.4375,-2.34109,1.00827,0.5938,1.5938,2.1875,1.375,0.6562,0.0,3.9375,Combo G,0,3.0,73.0,263.64,102.375,0.923022306372404,0,0
Durand Johnson,St. John's,BE,31,68.4,93.7,22.9,44.8,48.37,2.0,12.9,14.1,15.1,63,85,0.741,71,174,0.408,54,165,0.327,1.1,2.3,25.1,1.39888,101.695,4.2,2016,28081,82.0,0.96297148,32.0,63.0,39.0,110.0,0.5079365079365079,0.35454545454545455,5.0,5.0,104.961,100.062,2.74281,161.337,-0.101688,0.206218,-0.307905,0.841554,27.3548,0.271913,0.569641,0.5484,3.1935,3.7419,1.6774,1.129,0.2903,11.8387,Wing G,0,4.0,78.0,322.89,297.15137,0.615693637832409,0,0
Montray Clemons,San Francisco,WCC,23,19.2,89.5,19.1,38.7,44.67,9.9,19.1,3.2,20.7,18,25,0.72,24,58,0.414,0,4,0.0,1.9,1.5,40.3,0.0291744,87.8187,6.2,2016,28092,999.0,0.24996406,17.0,30.0,7.0,28.0,0.5666666666666667,0.25,6.0,6.0,107.659,106.992,0.719395,43.0626,-7.48301,-5.3319,-2.15111,-5.93531,9.8696,-4.56002,-1.37529,0.913,1.7391,2.6522,0.1739,0.2609,0.1739,2.8696,PF/C,0,4.0,79.0,61.120000000000005,115.64488,0.16753049578556095,0,0
Taylor Dyson,Hartford,AE,27,40.5,96.1,20.1,50.6,53.27,2.3,10.9,7.1,15.0,24,29,0.828,20,57,0.351,45,116,0.388,0.4,1.4,16.8,0.511638,94.6573,3.3,2016,28105,999.0,0.60713599,13.0,37.0,7.0,20.0,0.35135135135135137,0.35,0.0,0.0,112.95,117.619,0.753432,82.2646,-5.30375,-1.28737,-4.01638,-3.56355,19.5926,-0.0107423,-3.5528,0.4074,1.8889,2.2963,0.6296,0.4815,0.0741,7.3704,Wing G,0,4.0,76.0,142.71,123.82272,0.35321625789761696,0,0
Alex Hamilton,Louisiana Tech,CUSA,31,88.0,113.2,28.6,53.1,58.26,3.2,13.6,35.6,17.2,191,269,0.71,166,297,0.559,33,109,0.303,1.4,2.9,66.3,4.31688,122.306,1.9,2016,28112,999.0,1.94001487,138.0,213.0,28.0,84.0,0.647887323943662,0.3333333333333333,12.0,12.0,99.3353,101.515,3.35139,228.709,5.91402,4.60175,1.31227,6.54106,35.9032,4.92966,1.61139,1.0645,4.5161,5.5806,6.2581,1.871,0.5161,20.0645,Scoring PG,0,4.0,76.0,1018.1600000000001,1330.2763499999999,1.2447117233663159,0,0
Melvin Johnson,VCU,A10,36,78.2,112.6,24.6,52.1,54.43,2.1,7.6,13.8,11.0,70,86,0.814,114,247,0.462,110,289,0.381,0.2,2.3,16.0,3.77054,121.693,1.6,2016,28153,82.2,1.44446659,57.0,91.0,57.0,154.0,0.6263736263736264,0.37012987012987014,3.0,3.0,100.313,97.1749,3.45005,181.761,5.25342,4.98543,0.267993,7.18791,31.5,6.09265,1.09527,0.6111,2.0556,2.6667,2.1667,1.2778,0.0556,17.4444,Combo G,0,4.0,76.0,339.48,279.1104,0.5609528067964716,0,0
Jalen Billups,Northern Kentucky,Horz,28,48.8,105.8,29.2,57.9,59.69,10.9,21.6,8.7,17.5,70,109,0.642,132,228,0.579,0,0,0.0,6.8,0.7,47.8,2.05664,117.345,5.6,2016,28167,999.0,0.36737142,98.0,150.0,34.0,78.0,0.6533333333333333,0.4358974358974359,24.0,28.0,103.868,103.447,1.72657,115.53,-0.0852017,-0.901442,0.81624,2.27742,19.6786,1.93937,0.338052,1.8571,3.7143,5.5714,0.6429,0.25,1.2857,11.9286,PF/C,0,4.0,78.0,254.03999999999996,570.1870799999999,0.29793500222595115,0,0
Bobby Brown,Alabama St.,SWAC,29,63.2,86.1,20.6,40.0,41.42,6.0,18.6,5.0,15.0,22,36,0.611,65,166,0.392,30,109,0.275,2.1,1.3,13.1,-0.25456,84.0566,2.6,2016,28177,999.0,0.45001088,38.0,65.0,27.0,102.0,0.5846153846153846,0.2647058823529412,22.0,24.0,104.745,111.345,1.5375,129.28,-6.17329,-4.01319,-2.1601,-4.96167,25.7241,-2.43135,-2.53032,1.5172,4.1379,5.6552,0.6207,0.5862,0.5172,8.3448,Wing F,0,4.0,78.0,103.0,109.31687999999998,0.24270666472501332,0,0
Anthony Morse,Tennessee Tech,OVC,29,58.6,111.3,16.0,58.9,58.72,10.9,17.2,2.7,15.6,47,85,0.553,83,140,0.593,0,1,0.0,8.1,1.1,60.3,1.357,103.634,6.3,2016,28180,77.6,0.29995166,57.0,81.0,27.0,60.0,0.7037037037037037,0.45,16.0,17.0,103.42,105.385,1.91816,147.188,0.805974,-1.01033,1.8163,-0.888379,23.5517,-1.18958,0.301205,2.1724,3.8966,6.069,0.3103,0.4483,1.8966,7.3448,C,0,4.0,81.0,43.2,442.89144,0.1687394537841385,0,0
Eric Truog,Marist,MAAC,29,46.0,92.5,14.2,40.2,40.17,9.3,19.9,20.8,25.3,6,16,0.375,32,78,0.41,2,9,0.222,3.6,1.2,18.4,-0.219918,83.6249,5.6,2016,28184,999.0,1.77139789,23.0,51.0,9.0,27.0,0.45098039215686275,0.3333333333333333,1.0,1.0,108.584,112.149,1.10919,110.565,-2.59476,-3.02269,0.427929,-3.12496,19.3448,-3.03551,-0.0894484,1.5862,3.3103,4.8966,2.1379,0.4138,0.6552,2.6207,PF/C,0,4.0,82.0,295.36,48.220879999999994,1.4646855855221466,0,0
PJ Hardwick,Arkansas St.,SB,6,10.2,63.3,12.6,14.3,28.09,2.6,11.3,20.0,36.4,6,8,0.75,2,13,0.154,0,1,0.0,0.0,2.8,57.1,-2.05206,57.389,3.7,2016,28192,999.0,1.39995206,0.0,3.0,2.0,10.0,0.0,0.2,0.0,0.0,104.022,104.217,1.717,23.8226,-6.15323,-6.27655,0.123316,-7.5798,20.0,-7.04225,-0.537552,0.5,2.3333,2.8333,2.3333,1.0,0.0,1.6667,Pure PG,0,3.0,70.0,252.0,95.16857,1.587175620982462,0,0
Clide Geffrard,Stephen F. Austin,Slnd,30,62.6,115.8,24.7,55.2,59.88,9.8,18.0,10.3,15.9,87,106,0.821,100,168,0.595,39,119,0.328,2.0,2.4,36.9,2.68303,117.845,4.0,2016,28216,999.0,0.78429409,62.0,91.0,38.0,77.0,0.6813186813186813,0.4935064935064935,13.0,13.0,92.0757,93.8908,3.04609,154.257,4.14959,2.84251,1.30708,4.33592,25.0333,3.72493,0.610996,2.0333,3.6333,5.6667,1.3333,1.0333,0.4333,13.4667,Wing F,0,4.0,77.0,254.41,496.92123,0.41698716651147727,0,0
Joe De Ciman,Colorado St.,MWC,32,80.2,107.2,16.5,49.7,52.38,4.1,12.8,10.1,15.4,54,77,0.701,45,123,0.366,65,164,0.396,1.1,1.2,26.8,1.81687,103.273,3.8,2016,28219,999.0,1.17020698,31.0,58.0,14.0,65.0,0.5344827586206896,0.2153846153846154,6.0,7.0,110.117,109.458,2.17141,179.827,1.60709,1.95267,-0.345576,0.137851,33.0938,0.743141,-0.60529,1.2812,3.7188,5.0,1.7188,0.6875,0.3125,10.5938,Wing G,0,4.0,78.0,166.65,283.91384,0.6120841161141748,0,0
Josh Ivory,Towson,CAA,29,16.2,93.7,10.6,45.7,45.9,0.0,5.3,12.8,25.0,1,2,0.5,1,4,0.25,10,31,0.323,0.0,0.9,5.7,-0.159728,80.325,4.7,2016,28249,999.0,1.55591369,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,109.815,110.805,0.437147,25.5409,-5.5269,-2.58176,-2.94514,-5.84668,7.0,-4.52334,-1.32334,0.0,0.3103,0.3103,0.4828,0.1034,0.0,1.1379,Combo G,0,4.0,74.0,135.68,6.4860299999999995,1.2074332610131122,0,0
Jordan Allen,Sacred Heart,NEC,30,65.0,107.8,20.9,54.1,55.9,10.3,11.8,15.3,18.7,70,117,0.598,117,216,0.542,1,3,0.333,0.6,2.3,53.4,1.63819,105.104,5.7,2016,28271,999.0,1.07140941,101.0,162.0,16.0,54.0,0.6234567901234568,0.2962962962962963,11.0,11.0,107.507,112.976,1.4523,143.134,-0.751364,0.438362,-1.18973,-1.26367,26.2333,-0.164276,-1.0994,2.5333,2.8333,5.3667,2.0,1.0667,0.1667,10.2333,Wing G,0,4.0,78.0,319.77,546.45822,0.7320223912731448,0,0
Khalil Alford,Rider,MAAC,32,46.3,96.0,21.3,46.0,49.26,6.7,11.1,8.7,16.5,36,49,0.735,63,136,0.463,19,63,0.302,3.0,0.8,24.6,0.640959,96.6246,5.2,2016,28284,999.0,0.66666667,40.0,68.0,23.0,68.0,0.5882352941176471,0.3382352941176471,3.0,4.0,104.124,106.494,1.4894,98.2337,-3.11582,-2.23467,-0.881152,-3.29015,19.4062,-2.24458,-1.04557,1.125,1.9062,3.0312,0.75,0.25,0.5,6.8438,Stretch 4,0,4.0,77.0,185.31,168.35748,0.4084315290361954,0,0
Zedric Sadler,Rider,MAAC,29,53.6,86.4,16.3,36.7,40.81,1.8,11.1,16.5,18.1,27,33,0.818,35,84,0.417,19,89,0.213,2.9,3.2,19.1,-0.4756,81.3262,3.1,2016,28287,999.0,1.68572366,24.0,52.0,11.0,32.0,0.46153846153846156,0.34375,0.0,0.0,98.8627,101.626,2.30835,141.218,-0.317283,-2.45369,2.1364,-0.784577,24.7586,-3.12998,2.3454,0.3793,2.4483,2.8276,2.0345,1.3103,0.6207,5.3103,Combo G,0,4.0,75.0,268.95,101.42673,1.0122078400098151,0,0
Ray Rodriguez,FIU,CUSA,18,21.1,91.1,16.8,50.0,50.94,0.9,9.2,14.7,27.5,5,8,0.625,6,12,0.5,16,48,0.333,0.0,1.4,13.3,-0.119579,84.5104,3.0,2016,28311,999.0,1.05004054,4.0,4.0,2.0,8.0,1.0,0.25,0.0,0.0,110.789,111.523,0.852209,34.3955,-4.68588,-1.73459,-2.95129,-4.82881,14.2778,-2.63617,-2.19263,0.1111,1.2222,1.3333,1.1667,0.3333,0.0,3.6111,Wing G,0,3.0,74.0,246.96,48.02763,0.8749479197666804,0,0
Cameron Naylor,Texas St.,SB,28,60.5,96.1,22.1,47.3,50.7,5.2,20.4,6.3,16.1,57,87,0.655,98,212,0.462,5,11,0.455,1.3,1.3,39.0,0.947307,97.8505,4.2,2016,28312,999.0,0.46342962,55.0,93.0,43.0,119.0,0.5913978494623656,0.36134453781512604,13.0,13.0,99.2059,101.557,2.38291,131.184,-3.69002,-3.29672,-0.393296,-2.05345,25.2857,-1.84729,-0.206154,1.1429,4.2143,5.3571,0.6786,0.5357,0.2857,9.5714,Wing F,0,4.0,79.0,139.23000000000002,373.2846,0.28505497488801407,0,0
Beau Beech,North Florida,ASun,31,81.5,117.8,21.6,58.5,61.53,4.3,17.0,10.6,13.0,84,107,0.785,66,132,0.5,92,217,0.424,1.4,2.2,30.7,3.5392,118.263,3.6,2016,28315,76.0,1.19602479,51.0,81.0,15.0,51.0,0.6296296296296297,0.29411764705882354,7.0,8.0,109.188,110.457,2.09921,193.304,2.33112,3.90671,-1.57559,2.93107,32.5806,4.10126,-1.17019,1.1935,5.2581,6.4516,1.9677,1.2903,0.5484,15.871,Wing F,0,4.0,81.0,228.96,487.2397,0.4907180223137817,0,0
Travon Baker,Northern Illinois,MAC,30,74.0,103.3,22.0,47.3,52.8,1.7,9.7,25.8,20.1,85,109,0.78,38,105,0.362,61,169,0.361,0.1,2.8,39.8,1.89636,105.429,3.2,2016,28329,999.0,1.60290291,21.0,47.0,17.0,58.0,0.44680851063829785,0.29310344827586204,0.0,0.0,101.221,101.318,2.83763,161.782,2.03372,2.05432,-0.0205972,2.0845,29.8333,1.04349,1.04101,0.4667,2.5667,3.0333,3.6333,1.4333,0.0333,11.4667,Scoring PG,0,4.0,71.0,567.6,456.37465999999995,1.1726739693650288,0,0
Stephen Croone,Furman,SC,31,72.9,108.6,29.5,49.2,56.96,1.3,12.3,19.9,17.1,191,249,0.767,110,196,0.561,45,165,0.273,1.1,2.1,69.0,3.47009,119.183,3.2,2016,28372,999.0,1.0,89.0,142.0,21.0,54.0,0.6267605633802817,0.3888888888888889,6.0,6.0,103.629,105.291,2.54844,164.993,0.506654,2.29168,-1.78503,2.37306,31.0323,2.95838,-0.585321,0.3226,3.1935,3.5161,2.6129,1.0968,0.2903,17.6129,Combo G,0,4.0,72.0,587.05,1215.2901,0.674553404969323,0,0
Kory Brown,North Dakota St.,Sum,25,59.5,103.9,21.8,51.5,55.33,6.1,19.5,17.0,19.9,52,69,0.754,84,159,0.528,14,45,0.311,3.5,2.6,33.8,1.82683,104.808,4.3,2016,28412,999.0,1.11320756,57.0,93.0,27.0,66.0,0.6129032258064516,0.4090909090909091,6.0,7.0,94.7189,94.3727,3.53938,157.844,3.85352,-0.161449,4.01497,3.33773,29.64,0.272719,3.06501,1.52,4.96,6.48,2.36,1.28,1.0,10.48,Wing G,0,4.0,76.0,370.6,354.224,0.7797807440025686,0,0
Shawn Long,Louisiana Lafayette,SB,31,74.2,111.7,29.1,53.2,57.07,14.2,28.4,10.1,17.1,144,208,0.692,193,349,0.553,15,56,0.268,5.8,1.3,51.4,4.04311,124.853,3.7,2016,28436,10.2,0.50589008,174.0,258.0,28.0,103.0,0.6744186046511628,0.27184466019417475,38.0,40.0,96.9989,98.419,3.25822,223.865,4.59623,2.59176,2.00447,5.93433,30.871,5.51826,0.416066,4.1613,7.8387,12.0,1.3871,0.7097,1.8387,18.5484,PF/C,0,4.0,83.0,293.91,953.3877600000001,0.3470671110958386,1,0
Chris Kading,North Dakota St.,Sum,29,34.5,123.2,11.5,58.3,57.67,9.9,12.5,1.8,7.4,10,20,0.5,33,48,0.688,6,24,0.25,4.4,1.1,27.8,0.976003,105.971,4.9,2016,28442,31.0,0.66650553,29.0,33.0,4.0,15.0,0.8787878787878788,0.26666666666666666,7.0,7.0,99.9242,99.596,1.50719,74.4687,1.0675,-0.257608,1.32511,0.111767,14.7931,-1.10018,1.21195,1.2414,1.5862,2.8276,0.1379,0.2759,0.6207,3.2414,Stretch 4,0,4.0,81.0,20.7,90.11092000000001,0.15650812972784978,0,0
Eric Robertson,Chattanooga,SC,33,69.9,115.8,14.0,56.0,58.22,1.3,4.7,10.6,13.1,24,32,0.75,15,38,0.395,77,195,0.395,1.6,1.8,13.7,1.58472,103.286,2.8,2016,28444,999.0,1.79312698,11.0,16.0,6.0,23.0,0.6875,0.2608695652173913,1.0,1.0,105.168,105.678,2.25939,134.234,1.17042,1.83769,-0.66727,1.47192,28.1818,1.19645,0.275474,0.303,1.1212,1.4242,1.5758,0.8485,0.3939,8.7576,Combo G,0,4.0,76.0,148.4,119.97912,0.757088779372902,0,0
Bobby Hain,Youngstown St.,Horz,11,25.7,102.2,24.2,47.5,51.08,7.1,15.9,18.2,13.5,27,38,0.711,50,98,0.51,4,20,0.2,1.5,1.0,32.2,2.0359,108.144,3.8,2016,28447,999.0,1.47368724,31.0,48.0,19.0,50.0,0.6458333333333334,0.38,0.0,0.0,113.963,114.409,1.39803,55.2223,-1.77643,0.383021,-2.15945,-0.812229,28.6364,0.905094,-1.71732,1.9091,4.1818,6.0909,2.5455,0.5455,0.4545,12.6364,PF/C,0,4.0,82.0,440.44,406.89208,0.7520350398743854,0,0
Cory Jacobsen,South Dakota St.,Sum,8,1.7,52.4,9.2,0.0,20.2,0.0,5.2,0.0,0.0,2,2,1.0,0,0,0.0,0,4,0.0,0.0,0.0,50.0,-0.42117,42.8214,0.0,2016,28460,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.528,109.867,0.182175,2.72026,-7.22519,-4.05703,-3.16816,-11.7515,2.75,-6.62321,-5.1283,0.0,0.125,0.125,0.0,0.0,0.0,0.25,Combo G,0,4.0,73.0,0.0,12.5,0.0,0,0
Quenton DeCosey,Temple,Amer,33,84.9,104.1,25.8,46.3,52.84,3.9,15.2,15.9,15.1,149,191,0.78,115,270,0.426,49,137,0.358,1.2,2.2,46.9,3.33472,115.254,2.3,2016,28465,53.0,1.16441386,66.0,124.0,49.0,146.0,0.532258064516129,0.3356164383561644,18.0,18.0,99.8538,96.3588,3.84166,205.918,4.34583,2.12816,2.21767,5.25349,34.6061,3.27802,1.97547,1.2727,4.7576,6.0303,2.5758,1.2424,0.3939,15.9394,Wing G,0,4.0,77.0,410.22,747.5578599999999,0.6162551839076005,0,0
Ford Stuen,Oklahoma St.,B12,4,0.7,37.2,19.5,0.0,0.0,13.4,0.0,19.9,34.8,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,-0.380161,38.2658,0.0,2016,28470,999.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.09,110.282,0.145808,0.754981,-12.8788,-10.031,-2.8478,-13.8761,2.25,-6.98629,-6.88984,0.25,0.0,0.25,0.25,0.0,0.0,0.0,PF/C,0,4.0,74.0,388.04999999999995,0.0,1.0204604892056817,0,0
Mike Tobey,Virginia,ACC,37,39.2,118.8,23.2,60.6,61.1,13.2,23.2,5.8,12.0,31,50,0.62,117,188,0.622,2,10,0.2,4.8,1.1,25.3,2.37451,130.608,5.4,2016,28484,84.6,0.5999704,85.0,110.0,32.0,76.0,0.7727272727272727,0.42105263157894735,32.0,33.0,94.3667,87.7402,2.24216,112.442,6.63252,3.56674,3.06578,5.72177,15.7297,3.39116,2.33062,1.5135,2.8378,4.3514,0.4054,0.2703,0.5946,7.3243,C,0,4.0,84.0,134.56,185.30479,0.24998922460238782,0,0
Caid Kirven,Virginia,ACC,14,1.3,91.8,16.7,50.0,50.0,7.2,13.5,0.0,20.5,0,0,0.0,1,2,0.5,1,3,0.333,0.0,0.0,0.0,0.0163015,90.4191,4.2,2016,28487,999.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,103.16,100.126,0.135776,2.51318,-5.23514,-1.89228,-3.34285,-4.2027,1.3571,-2.60444,-1.59826,0.0714,0.1429,0.2143,0.0,0.0,0.0,0.3571,Stretch 4,0,4.0,81.0,0.0,0.0,0.0,0,0
Evan Nolte,Virginia,ACC,34,20.1,99.4,13.7,48.3,49.42,3.2,8.2,7.0,15.9,6,10,0.6,11,21,0.524,12,39,0.308,2.5,1.7,16.7,0.259087,95.4479,3.5,2016,28489,85.0,1.19993205,6.0,8.0,5.0,13.0,0.75,0.38461538461538464,0.0,0.0,99.859,93.2147,1.09071,46.3878,4.39053,1.48199,2.90854,3.53692,8.7941,0.589404,2.94751,0.2059,0.5588,0.7647,0.3529,0.2353,0.1765,1.8824,Stretch 4,0,4.0,80.0,95.89999999999999,31.43608,0.5109116122910737,0,0
Devonte Hampton,Alcorn St.,SWAC,25,64.4,93.1,18.4,45.2,48.35,1.8,13.4,16.7,23.3,33,49,0.673,35,85,0.412,36,112,0.321,0.9,2.2,24.9,0.122374,88.1837,4.2,2016,28493,999.0,1.07547174,20.0,41.0,16.0,46.0,0.4878048780487805,0.34782608695652173,0.0,0.0,107.207,114.337,1.48955,126.884,-2.48634,-1.24578,-1.24056,-4.28651,29.48,-3.13435,-1.15216,0.48,3.28,3.76,2.28,1.08,0.24,8.52,Combo G,0,4.0,73.0,307.28,212.14799999999997,0.9075593717732732,0,0
John Papale,Boston University,Pat,33,90.8,116.6,14.8,55.3,57.04,0.8,7.2,11.4,9.0,33,40,0.825,44,100,0.44,92,229,0.402,0.5,0.9,12.2,2.38097,105.852,1.5,2016,28494,999.0,2.49994113,14.0,22.0,30.0,78.0,0.6363636363636364,0.38461538461538464,0.0,0.0,109.404,113.443,1.95506,169.707,-0.0137503,2.24778,-2.26153,0.172155,36.7273,1.81741,-1.64526,0.2424,2.3939,2.6364,2.1212,0.6061,0.1818,12.0303,Combo G,0,4.0,75.0,168.72000000000003,146.76966,0.7702182284980744,0,0
